title,artist,year,chart_position,weeks_on_chart,tempo,energy,loudness,danceability,acousticness,speechiness,instrumentalness,valence
beautiful sunday,daniel boone,1972,42,1,123.046875,0.6860632760184152,-15.987785339355469,0.2330440282821655,0.0,0.5262486338615417,0.2106270492076873,0.7723131016322545
scorpio,dennis coffey & the detroit guitar band,1972,43,1,112.34714673913044,0.6018220629010882,-18.93622779846191,0.2741817235946655,0.0,0.3140130341053009,0.5289804488420486,0.2325368698783543
morning has broken,cat stevens,1972,44,1,135.99917763157896,0.5261181967599051,-21.58586311340332,0.1790153980255127,0.0206343706057352,0.079213798046112,0.8811793029308319,0.7680790199910787
garden party,rick nelson,1972,46,1,143.5546875,0.4435745784214565,-24.474889755249023,0.2804699540138244,0.1772644288841356,0.2658189535140991,0.6012715697288513,0.7677606746128627
i can see clearly now,johnny nash,1972,47,1,123.046875,0.6220961434500558,-18.226634979248047,0.266705185174942,0.0929432524327387,0.5737780928611755,0.1393328607082367,0.7595196751185826
burning love,elvis presley,1972,48,1,143.5546875,0.6805101122174945,-16.182146072387695,0.2702678740024566,0.0,0.448309987783432,0.327535018324852,0.8151477813720703
clean up woman,betty wright,1972,49,1,89.10290948275862,0.6721863882882254,-16.47347640991211,0.3274518549442291,0.0,0.3327475488185882,0.5008786767721176,0.6968006551206993
hold your head up,argent,1972,50,1,172.265625,0.3025514330182757,-29.41069984436035,0.2168387621641159,0.0,0.604155957698822,0.0937660634517669,0.8010794830322265
everything i own,bread,1972,52,1,75.99954044117646,0.3184631892613002,-28.853788375854492,0.2073844224214553,0.1989114380838024,0.0499377213418483,0.9250934179872274,0.5979773673690668
in the rain,the dramatics,1972,53,1,78.30255681818181,0.4858878544398716,-22.993925094604492,0.1863182038068771,0.0,0.3272685110569,0.50909723341465,0.1363973354983639
look what you done for me,al green,1972,54,1,92.28515625,0.6302068982805524,-17.942758560180664,0.2684864401817322,0.0,0.2420459687709808,0.6369310468435287,0.695223857334682
where is the love,roberta flack & donny hathaway,1972,56,1,117.45383522727272,0.6305254799979073,-17.931608200073242,0.2386670857667923,0.0,0.2423810511827469,0.6364284232258797,0.7492204572008803
bang a gong,t. rex,1972,57,1,123.046875,0.6079157148088727,-18.722949981689453,0.2741430699825287,0.0,0.5601832270622253,0.159725159406662,0.756683589390346
mother and child reunion,paul simon,1972,58,1,123.046875,0.5618321010044642,-20.33587646484375,0.2806396782398224,0.0,1.0,0.0,0.2474668666294643
im still in love with you,al green,1972,59,1,95.703125,0.618924331665039,-18.337648391723633,0.3289500474929809,0.0,0.2818818092346191,0.5771772861480713,0.7002915627615792
layla,derek & the dominos,1972,60,1,117.45383522727272,0.7538998467581612,-13.613505363464355,0.2022560387849807,0.0,0.4104108810424804,0.3843836784362793,0.2738953305529309
day dreaming,aretha franklin,1972,61,1,143.5546875,0.3973767961774553,-26.091812133789062,0.1617238223552703,0.1631162555223255,0.0327558554708957,0.9508662167936563,0.2585211181640625
black and white,three dog night,1972,63,1,107.666015625,0.3033774784633091,-29.38178825378418,0.2493398189544677,0.0,1.0,0.0,0.6628169577462333
hurting each other,carpenters,1972,65,1,92.28515625,0.2606524331229073,-30.87716484069824,0.1920618861913681,0.0,0.4265266358852386,0.360210046172142,0.621312964303153
coconut,nilsson,1972,66,1,129.19921875,0.0866319928850446,-36.96788024902344,0.2467269748449325,0.0,0.8984882235527039,0.0,0.6656104387555803
dont say you dont remember,beverly bremers,1972,67,1,75.99954044117646,0.4020712171282087,-25.927507400512695,0.1786095649003982,0.0,0.8171188831329346,0.0,0.1146989729424484
puppy love,donny osmond,1972,68,1,103.359375,0.5628644670758929,-20.29974365234375,0.2079970389604568,0.0,0.6094622611999512,0.0858066082000732,0.20548583984375
you dont mess around with jim,jim croce,1972,69,1,161.4990234375,0.4755810328892299,-23.354663848876953,0.3516570031642914,0.0,0.9301543831825256,0.0,0.8126141139439175
hot rod lincoln,commander cody & his lost planet airmen,1972,70,1,129.19921875,0.5942759922572545,-19.200340270996097,0.3326241075992584,0.0,0.3490804135799408,0.4763793796300888,0.7671392386300223
joy,apollo 100,1972,72,1,129.19921875,0.3671686444963727,-27.149097442626953,0.2122621685266494,0.0,0.1253124922513961,0.8120312616229057,0.221717769077846
anticipation,carly simon,1972,73,1,99.38401442307692,0.3112042563302176,-29.107851028442383,0.1854584813117981,0.0,0.1267073303461074,0.8099390044808388,0.6466351678869227
never been to spain,three dog night,1972,74,1,89.10290948275862,0.1968755449567522,-33.10935592651367,0.2069710344076156,0.0,0.4023054540157318,0.3965418189764023,0.6017384864544046
schools out,alice cooper,1972,76,1,135.99917763157896,0.5383252825055803,-21.158615112304688,0.2008887082338333,0.0,0.6961875557899475,0.0,0.7705204371402139
saturday in the park,chicago,1972,77,1,117.45383522727272,0.6579832894461496,-16.970584869384766,0.2133878916501999,0.0,0.3254221975803375,0.5118667036294937,0.7547120190905287
drowning in the sea of love,joe simon,1972,78,1,117.45383522727272,0.5047589983258929,-22.33343505859375,0.2302446514368057,0.0,0.1192685738205909,0.8210971392691135,0.2240671608664773
use me,bill withers,1972,79,1,151.99908088235293,0.5280381883893694,-21.51866340637207,0.3531354665756225,0.0,0.7655065655708313,0.0,0.3027485252829159
family affair,sly & the family stone,1972,80,1,107.666015625,0.5305201394217355,-21.431795120239254,0.3200571238994598,0.0,0.4639985263347626,0.3040022104978561,0.2082454899379185
power of love,joe simon,1972,84,1,112.34714673913044,0.6228953770228794,-18.19866180419922,0.3561074435710907,0.0,0.2294181436300277,0.6558727845549583,0.2367515327027125
aint understanding mellow,jerry butler & brenda lee eager,1972,85,1,135.99917763157896,0.4969050816127232,-22.608322143554688,0.2322489768266677,0.0806719071233714,0.2516905069351196,0.6224642395973206,0.7622363969616424
taxi,harry chapin,1972,86,1,123.046875,0.0434225899832589,-38.48020935058594,0.1908186078071594,0.0,0.3360934853553772,0.4958597719669342,0.6437849644252233
sealed with a kiss,bobby vinton,1972,87,1,86.1328125,0.4539304460797991,-24.11243438720703,0.2375553846359253,0.0,1.0,0.0,0.1467849731445312
i saw the light,todd rundgren,1972,88,1,117.45383522727272,0.6620729173932757,-16.82744789123535,0.1987577527761459,0.0,0.3657062351703644,0.4514406472444534,0.7555299446799539
motorcycle mama,sailcat,1972,89,1,117.45383522727272,0.3479091644287109,-27.823179244995117,0.2820020616054535,0.0,0.3125785887241363,0.5311321169137955,0.6926971940870409
day by day,godspell,1972,90,1,95.703125,0.6091332026890346,-18.68033790588379,0.1855362802743911,0.0,0.0507800839841365,0.9238298740237952,0.6983333369663783
roundabout,yes,1972,91,1,135.99917763157896,0.2101739065987723,-32.64391326904297,0.1173474863171577,0.3207750469169119,0.1090412512421608,0.8364381231367588,0.2048901619588522
doctor my eyes,jackson browne,1972,92,1,151.99908088235293,0.6225787026541574,-18.209745407104492,0.2447652369737625,0.1241679009688945,0.0520880594849586,0.921867910772562,0.8216566281358735
baby let me take you,detroit emeralds,1972,95,1,172.265625,0.4493294852120535,-24.273468017578125,0.2798829078674316,0.0,0.5628038644790649,0.1557942032814026,0.8304350934709821
speak to the sky,rick springfield,1972,96,1,95.703125,0.4682786124093192,-23.610248565673828,0.2410134077072143,0.0,0.5412368178367615,0.1881447732448578,0.6701624189104353
bad bad leroy brown,jim croce,1973,2,1,143.5546875,0.5357845851353237,-21.247539520263672,0.2689037024974823,0.0,0.2435824871063232,0.6346262693405151,0.7862026759556362
killing me softly with his song,roberta flack,1973,3,1,107.666015625,0.2570159367152623,-31.00444221496582,0.197011724114418,0.027422765314445,0.1730382442474365,0.7404426336288452,0.1535446493966238
lets get it on,marvin gaye,1973,4,1,161.4990234375,0.4938733782087053,-22.714431762695312,0.2495147436857223,0.0,0.3630736768245697,0.4553894847631454,0.8162725830078126
crocodile rock,elton john,1973,7,1,99.38401442307692,0.5165260314941407,-21.92158889770508,0.2265031784772873,0.0,0.3836954832077026,0.424456775188446,0.6876995229197073
will it go round in circles,billy preston,1973,8,1,99.38401442307692,0.4835557120186942,-23.075550079345703,0.2588101327419281,0.0,0.4636860191822052,0.3044709712266922,0.6811054590246179
youre so vain,carly simon,1973,9,1,103.359375,0.4073498317173549,-25.742755889892575,0.2379854470491409,0.0,0.1215346157550811,0.8176980763673782,0.1743829127720424
touch me in the morning,diana ross,1973,10,1,63.02400914634146,0.3762234279087612,-26.83218002319336,0.1693811565637588,0.0,0.2919164299964905,0.5621253550052643,0.5817247051810553
the night the lights went out in georgia,vicki lawrence,1973,11,1,172.265625,0.304790278843471,-29.332340240478516,0.2445386797189712,0.0,0.2404592335224151,0.6393111497163773,0.3015272521972656
playground in my mind,clint holmes,1973,12,1,123.046875,0.5963358742850168,-19.128244400024418,0.2745794057846069,0.0,0.1674100160598755,0.7488849759101868,0.7543676212855748
delta dawn,helen reddy,1973,14,1,151.99908088235293,0.5171607971191406,-21.89937210083008,0.2367440313100814,0.0,0.4096987545490265,0.3854518681764602,0.8005730470288701
frankenstein,edgar winter group,1973,16,1,95.703125,0.54776120867048,-20.828357696533203,0.2063866108655929,0.0,0.5760865211486816,0.1358702182769775,0.1860589381626674
little willy,the sweet,1973,18,1,129.19921875,0.6944014957972935,-15.695947647094728,0.222802385687828,0.0,0.4072396159172058,0.3891405761241913,0.7871643393380301
you are the sunshine of my life,stevie wonder,1973,19,1,129.19921875,0.6250916617257255,-18.12179183959961,0.3112576305866241,0.1650261345430216,0.2045201808214187,0.6932197287678719,0.7733023725237166
half breed,cher,1973,20,1,103.359375,0.4549565996442522,-24.076519012451172,0.2432785034179687,0.0,0.5448193550109863,0.1827709674835205,0.1839042663574219
that lady,the isley brothers,1973,21,1,123.046875,0.5549436841692243,-20.57697105407715,0.253545194864273,0.0,1.0,0.0,0.2460891832624163
were an american band,grand funk railroad,1973,23,1,129.19921875,0.7106765747070313,-15.126319885253906,0.272392213344574,0.0,0.6162357926368713,0.075646311044693,0.7904193551199777
right place wrong time,dr. john,1973,24,1,103.359375,0.4149924142020089,-25.475265502929688,0.2979915142059326,0.0,0.2594048082828522,0.6108927875757217,0.6759114292689732
wildflower,skylark,1973,25,1,123.046875,0.6968339647565569,-15.610811233520508,0.2278111577033996,0.0,0.682819128036499,0.0,0.2744672393798828
superstition,stevie wonder,1973,26,1,99.38401442307692,0.3014816284179687,-29.448143005371097,0.3261757791042328,0.0,0.6207948327064514,0.0688077509403228,0.6446906423044729
the morning after,maureen mcgovern,1973,28,1,161.4990234375,0.5905355181012835,-19.33125686645508,0.2210009843111038,0.0,0.5205333232879639,0.2192000150680542,0.8356050109863281
rocky mountain high,john denver,1973,29,1,161.4990234375,0.4373785291399275,-24.69175148010254,0.2012815326452255,0.0,0.6086757183074951,0.0869864225387573,0.8049736131940569
stuck in the middle with you,stealers wheel,1973,30,1,123.046875,0.5291839599609375,-21.478561401367188,0.248977780342102,0.0,0.251929372549057,0.6221059411764145,0.740937238420759
shambala,three dog night,1973,31,1,123.046875,0.6560461861746651,-17.03838348388672,0.224860668182373,0.0,0.4175810217857361,0.3736284673213959,0.2663096836635045
love train,the o'jays,1973,32,1,123.046875,0.6081517900739397,-18.71468734741211,0.2465641498565673,0.0,0.8140159249305725,0.0,0.7567308044433594
keep on truckin,eddie kendricks,1973,35,1,95.703125,0.6440879821777343,-17.456920623779297,0.2299553602933883,0.0,0.6530859470367432,0.0203710794448852,0.7053242928641184
dannys song,anne murray,1973,36,1,151.99908088235293,0.3876862662179129,-26.430980682373047,0.2354871481657028,0.0,0.3079454600811004,0.5380818098783493,0.7746781408486246
dancing in the moonlight,king harvest,1973,37,1,135.99917763157896,0.4881797245570591,-22.91370964050293,0.2961134612560272,0.0,0.4557074308395386,0.3164388537406921,0.7604913255505096
natural high,bloodstone,1973,39,1,161.4990234375,0.2706095014299665,-30.528667449951172,0.1552359610795974,0.3229099304911618,1.0,0.0,0.7716198076520647
diamond girl,seals & crofts,1973,40,1,135.99917763157896,0.4761145455496652,-23.33599090576172,0.2342402786016464,0.0,0.3385506272315979,0.4921740591526031,0.7580782897490308
long train running,the doobie brothers,1973,41,1,117.45383522727272,0.5074608939034598,-22.238868713378903,0.2819821536540985,0.0,0.6435355544090271,0.0346966683864593,0.7246075399819907
give me love,george harrison,1973,42,1,161.4990234375,0.5920350211007255,-19.27877426147461,0.2346618175506591,0.0,0.1077004969120025,0.8384492546319962,0.8359049115862165
if you want me to stay,sly & the family stone,1973,43,1,103.359375,0.4461412702287946,-24.385055541992188,0.2741509675979614,0.0122614792644627,0.2265542596578598,0.6601686105132103,0.1821412004743303
daddys home,jermaine jackson,1973,44,1,161.4990234375,0.5890289851597377,-19.38398551940918,0.2299466729164123,0.0,0.9601038098335266,0.0,0.8353037043980189
neither one of us,gladys knight and the pips,1973,45,1,143.5546875,0.4294883183070591,-24.96790885925293,0.2571724653244018,0.0,0.3535048961639404,0.4697426557540893,0.7649434225899833
im doing fine now,new york city,1973,46,1,117.45383522727272,0.3195145743233817,-28.81698989868164,0.241147443652153,0.0,1.0,0.0,0.6870182760659751
could it be im falling in love,the spinners,1973,47,1,99.38401442307692,0.6363146645682198,-17.728986740112305,0.2478095889091491,0.0,0.2349225282669067,0.6476162075996399,0.7116572495345231
daniel,elton john,1973,48,1,129.19921875,0.748572267804827,-13.799970626831056,0.2878646850585937,0.0,0.1511870771646499,0.773219384253025,0.7979984937395368
midnight train to georgia,gladys knight and the pips,1973,49,1,172.265625,0.4911185128348214,-22.81085205078125,0.2439319640398025,0.0062526719357915,1.0,0.0,0.3387928989955357
smoke on the water,deep purple,1973,50,1,112.34714673913044,0.3905248914446149,-26.331628799438477,0.2223432809114456,0.0,0.2711864411830902,0.5932203382253647,0.6902774355870596
behind closed doors,charlie rich,1973,52,1,86.1328125,0.3867434365408761,-26.463979721069336,0.1856468170881271,0.0784928759028193,0.1121468171477317,0.8317797742784023,0.6333475712367467
your mama dont dance,loggins & messina,1973,53,1,143.5546875,0.4057858603341239,-25.797494888305664,0.291434109210968,0.0,0.3186400532722473,0.522039920091629,0.7602029309953963
feelin stronger every day,chicago,1973,54,1,151.99908088235293,0.604259272984096,-18.85092544555664,0.2105747312307357,0.0,0.2986788749694824,0.5519816875457764,0.8179927422018612
cisco kid,war,1973,55,1,143.5546875,0.406385258265904,-25.77651596069336,0.4319558441638946,0.0,0.8339085578918457,0.0,0.2603228105817522
live and let die,wings,1973,56,1,57.421875,0.3042865208217076,-29.34997177124023,0.1827203035354614,0.0194244057139357,0.0762151256203651,0.8856773115694523,0.5608573041643415
i believe in you,johnnie taylor,1973,58,1,92.28515625,0.4415069035121373,-24.547258377075195,0.2136039286851883,0.2978887880071142,0.0292632449418306,0.956105132587254,0.6574838583809989
sing,carpenters,1973,59,1,143.5546875,0.4212497166224888,-25.25625991821289,0.1891652941703796,0.0,0.0998271256685257,0.8502593114972115,0.7632957022530692
dueling banjos,eric weissberg & steve mandell,1973,61,1,161.4990234375,0.0245450701032366,-39.14092254638672,0.1625030189752578,0.0,0.3013701438903808,0.5479447841644287,0.7224069213867188
higher ground,stevie wonder,1973,62,1,123.046875,0.5266287122453962,-21.567995071411133,0.3018733263015747,0.0,0.5632712841033936,0.1550930738449096,0.2404261888776507
here i am,al green,1973,63,1,92.28515625,0.4493201119559152,-24.27379608154297,0.3128078877925873,0.0,0.3990838229656219,0.4013742655515671,0.1590465000697544
superfly,curtis mayfield,1973,65,1,117.45383522727272,0.5637060982840402,-20.270286560058594,0.3545418083667755,0.0,0.4309621751308441,0.3535567373037338,0.7358565808581068
last song,edward bear,1973,66,1,129.19921875,0.6123004913330078,-18.569482803344727,0.2388080805540084,0.0,0.3943522274494171,0.4084716588258743,0.770744138445173
get down,gilbert o'sullivan,1973,67,1,123.046875,0.6656032562255859,-16.703886032104492,0.2522448003292084,0.0,0.4525145590305328,0.3212281614542007,0.7682210976736886
reelin in the years,steely dan,1973,68,1,135.99917763157896,0.6075125558035714,-18.737060546875,0.2477678060531616,0.0,0.52507084608078,0.2123937308788299,0.7843578917998121
